Ensaio	Data	Ordem	Rep	Bloco	Poligono	Linha	Pos/linha	Codigo	t	Alt (m)	Dap (cm)	Cod_Med
353	24-Nov-14	387	1878	1	2	5	16	77368	3.0	6.0		1
353	24-Nov-14	388	1878	1	2	5	17	82241	3.0	3.6		1
353	24-Nov-14	389	1878	1	2	5	18	102115067	3.0	6.8		1
353	24-Nov-14	390	1878	1	2	5	19	102140067	3.0			4
353	24-Nov-14	391	1878	1	2	5	20	100830008	3.0	5.3		1
353	24-Nov-14	392	1878	1	2	5	21	102146068	3.0	4.8		1
353	24-Nov-14	393	1878	1	2	5	22	9999	3.0			1
353	24-Nov-14	394	1878	1	2	5	23	77191	3.0	7.2		1
353	24-Nov-14	395	1878	1	2	6	1	100840012	3.0	5.8		1
353	24-Nov-14	396	1878	1	2	6	2	1113	3.0	5.9		1
353	24-Nov-14	397	1878	1	2	6	3	102147067	3.0	1.6		1
353	24-Nov-14	398	1878	1	2	6	4	85005	3.0	6.3		1
353	24-Nov-14	399	1878	1	2	6	5	102051028	3.0	4.9		1
353	24-Nov-14	400	1878	1	2	6	6	85002	3.0	2.7		1
353	24-Nov-14	401	1878	1	2	6	7	83507	3.0	5.0		1
353	24-Nov-14	402	1878	1	2	6	8	9999	3.0			1
353	24-Nov-14	403	1878	1	2	6	9	9999	3.0			1
353	24-Nov-14	404	1878	1	2	6	10	9999	3.0			1
353	24-Nov-14	405	1878	1	2	6	11	77455	3.0	2.2		1
353	24-Nov-14	406	1878	1	2	6	12	9999	3.0			1
353	24-Nov-14	407	1878	1	2	6	13	102041031	3.0	5.3		1
353	24-Nov-14	408	1878	1	2	6	14	100826049	3.0	5.2		1
353	24-Nov-14	409	1878	1	2	6	15	82405	3.0	6.2		1
353	24-Nov-14	410	1878	1	2	6	16	77352	3.0			4
353	24-Nov-14	411	1878	1	2	6	17	102120067	3.0	6.0		1
353	24-Nov-14	412	1878	1	2	6	18	100785018	3.0	4.8		1
353	24-Nov-14	413	1878	1	2	6	19	77422	3.0	5.2		1
353	24-Nov-14	414	1878	1	2	6	20	102145066	3.0			4
353	24-Nov-14	415	1879	1	2	7	1	100850028	3.0			4
353	24-Nov-14	416	1879	1	2	7	2	82465	3.0	3.4		1
353	24-Nov-14	417	1879	1	2	7	3	102108068	3.0	3.6		1
353	24-Nov-14	418	1879	1	2	7	4	77191	3.0			4
353	24-Nov-14	419	1879	1	2	7	5	77422	3.0	3.1		1
353	24-Nov-14	420	1879	1	2	7	6	83507	3.0	4.7		1
353	24-Nov-14	421	1879	1	2	7	7	82204	3.0	3.4		1
353	24-Nov-14	422	1879	1	2	7	8	102115068	3.0	3.5		1
353	24-Nov-14	423	1879	1	2	8	1	77455	3.0	2.3		1
353	24-Nov-14	424	1879	1	2	8	2	82405	3.0	5.2		1
353	24-Nov-14	425	1879	1	2	8	3	100170003	3.0	3.5		1
353	24-Nov-14	426	1879	1	2	8	4	100826049	3.0	5.8		1
353	24-Nov-14	427	1879	1	2	8	5	85006	3.0	1.5		1
353	24-Nov-14	428	1879	1	2	8	6	77425	3.0	2.6		1
353	24-Nov-14	429	1879	1	2	8	7	1206	3.0	2.8		1
353	24-Nov-14	430	1879	1	2	8	8	77013	3.0	2.8		1
353	24-Nov-14	431	1879	1	2	8	9	102109164	3.0	3.8		1
353	24-Nov-14	432	1879	1	2	8	10	102142068	3.0	1.7		1
353	24-Nov-14	433	1879	1	2	8	11	100074002	3.0	5.4		1
353	24-Nov-14	434	1879	1	2	8	12	77352	3.0	2.8		1
353	24-Nov-14	435	1879	1	2	9	1	102051028	3.0	4.6		1
353	24-Nov-14	436	1879	1	2	9	2	82241	3.0	3.4		1
353	24-Nov-14	437	1879	1	2	9	3	1113	3.0	5.2		1
353	24-Nov-14	438	1879	1	2	9	4	100109021	3.0	4.7		1
353	24-Nov-14	439	1879	1	2	9	5	100785018	3.0	4.1		1
353	24-Nov-14	440	1879	1	2	9	6	102120068	3.0	4.1		1
353	24-Nov-14	441	1879	1	2	9	7	100126020	3.0	4.4		1
353	24-Nov-14	442	1879	1	2	9	8	100942016	3.0	6.0		1
353	24-Nov-14	443	1879	1	2	9	9	102041039	3.0	3.3		1
353	24-Nov-14	444	1879	1	2	9	10	102122170	3.0	6.1		1
353	24-Nov-14	445	1879	1	2	9	11	102147068	3.0	2.3		1
353	24-Nov-14	446	1879	1	2	9	12	77408	3.0	3.9		1
353	24-Nov-14	447	1879	1	2	9	13	9999	3.0			1
353	24-Nov-14	448	1879	1	2	9	14	100840012	3.0	4.8		1
353	24-Nov-14	449	1879	1	2	9	15	100890020	3.0	5.4		1
353	24-Nov-14	450	1879	1	2	9	16	102041031	3.0	5.2		1
353	24-Nov-14	451	1879	1	2	9	17	77000	3.0	5.3		1
353	24-Nov-14	452	1879	1	2	9	18	102064011	3.0	4.3		1
353	24-Nov-14	453	1879	1	2	9	19	102145067	3.0			4
353	24-Nov-14	454	1879	1	2	9	20	1088	3.0	4.9		1
353	24-Nov-14	455	1879	1	2	10	1	85002	3.0			4
353	24-Nov-14	456	1879	1	2	10	2	85005	3.0	4.6		1
353	24-Nov-14	457	1879	1	2	10	3	77010	3.0			4
353	24-Nov-14	458	1879	1	2	10	4	100966068	3.0	5.5		1
353	24-Nov-14	459	1879	1	2	10	5	85003	3.0	3.7		1
353	24-Nov-14	460	1879	1	2	10	6	7038	3.0	4.9		1
353	24-Nov-14	461	1879	1	2	10	7	102143067	3.0	3.6		1
353	24-Nov-14	462	1879	1	2	10	8	9999	3.0			1
353	24-Nov-14	463	1879	1	2	10	9	77368	3.0	3.3		1
353	24-Nov-14	464	1879	1	2	10	10	100834009	3.0	5.8		1
353	24-Nov-14	465	1879	1	2	10	11	100169022	3.0	5.6		1
353	24-Nov-14	466	1879	1	2	10	12	82243	3.0	3.3		1
353	24-Nov-14	467	1879	1	2	10	13	9999	3.0			1
353	24-Nov-14	468	1879	1	2	10	14	102146069	3.0	3.3		1
353	24-Nov-14	469	1879	1	2	10	15	9999	3.0			1
353	24-Nov-14	470	1879	1	2	10	16	77052	3.0	6.3		1
353	24-Nov-14	471	1879	1	2	10	17	85000	3.0			4
353	24-Nov-14	472	1879	1	2	10	18	100830008	3.0	4.8		1
353	24-Nov-14	473	1880	1	2	10	19	102146070	3.0	2.2		1
353	24-Nov-14	474	1880	1	2	10	20	82405	3.0	6.6		1
353	24-Nov-14	475	1880	1	2	11	1	102051028	3.0	5.2		1
353	24-Nov-14	476	1880	1	2	11	2	102142069	3.0	4.1		1
353	24-Nov-14	477	1880	1	2	11	3	77013	3.0	5.3		1
353	24-Nov-14	478	1880	1	2	11	4	100942016	3.0	4.8		1
353	24-Nov-14	479	1880	1	2	11	5	85005	3.0	4.5		1
353	24-Nov-14	480	1880	1	2	11	6	85003	3.0			4
353	24-Nov-14	481	1880	1	2	11	7	82241	3.0	3.4		1
353	24-Nov-14	482	1880	1	2	11	8	100890020	3.0	4.3		1
353	24-Nov-14	483	1880	1	2	11	9	100830008	3.0	4.3		1
353	24-Nov-14	484	1880	1	2	11	10	102147069	3.0	1.6		1
353	24-Nov-14	485	1880	1	2	11	11	100169022	3.0	4.8		1
353	24-Nov-14	486	1880	1	2	11	12	100840012	3.0	4.9		1
353	24-Nov-14	487	1880	1	2	11	13	7038	3.0	5.1		1
353	24-Nov-14	488	1880	1	2	11	14	102143068	3.0	2.9		1
353	24-Nov-14	489	1880	1	2	11	15	9999	3.0			1
353	24-Nov-14	490	1880	1	2	11	16	77455	3.0	3.5		1
353	24-Nov-14	491	1880	1	2	11	17	77352	3.0	3.7		1
353	24-Nov-14	492	1880	1	2	11	18	100966069	3.0			4
353	24-Nov-14	493	1880	1	2	11	19	100126020	3.0	3.8		1
353	24-Nov-14	494	1880	1	2	11	20	9999	3.0			1
353	24-Nov-14	495	1880	1	2	12	1	102145068	3.0			4
353	24-Nov-14	496	1880	1	2	12	2	102064011	3.0	2.7		1
353	24-Nov-14	497	1880	1	2	12	3	9999	3.0			1
353	24-Nov-14	498	1880	1	2	12	4	82243	3.0	2.4		1
353	24-Nov-14	499	1880	1	2	12	5	102041031	3.0	5.2		1
353	24-Nov-14	500	1880	1	2	12	6	1113	3.0	4.6		1
353	24-Nov-14	501	1880	1	2	12	7	102115069	3.0			4
353	24-Nov-14	502	1880	1	2	12	8	102041039	3.0	5.6		1
353	24-Nov-14	503	1880	1	2	12	9	82204	3.0	3.8		1
353	24-Nov-14	504	1880	1	2	12	10	77010	3.0	5.8		1
353	24-Nov-14	505	1880	1	2	12	11	77052	3.0	3.3		1
353	24-Nov-14	506	1880	1	2	12	12	77422	3.0	3.1		1
353	24-Nov-14	507	1880	1	2	12	13	102109165	3.0	1.9		1
353	24-Nov-14	508	1880	1	2	12	14	85002	3.0	4.1		1
353	24-Nov-14	509	1880	1	2	12	15	100834009	3.0	6.3		1
353	24-Nov-14	510	1880	1	2	12	16	100170003	3.0	5.8		1
353	24-Nov-14	511	1880	1	2	12	17	9999	3.0			1
353	24-Nov-14	512	1880	1	2	12	18	100074002	3.0	5.9		1
353	24-Nov-14	513	1880	1	2	12	19	102106069	3.0	3.0		1
353	24-Nov-14	514	1880	1	2	12	20	9999	3.0			1
353	24-Nov-14	515	1880	1	2	13	1	77000	3.0	4.7		1
353	24-Nov-14	516	1880	1	2	13	2	100109021	3.0	4.8		1
353	24-Nov-14	517	1880	1	2	13	3	85006	3.0	2.6		1
353	24-Nov-14	518	1880	1	2	13	4	77191	3.0	4.9		1
353	24-Nov-14	519	1880	1	2	13	5	102110070	3.0	6.7		1
353	24-Nov-14	520	1880	1	2	13	6	1088	3.0	4.7		1
353	24-Nov-14	521	1880	1	2	13	7	100850028	3.0	6.1		1
353	24-Nov-14	522	1880	1	2	13	8	102120069	3.0	4.7		1
353	24-Nov-14	523	1880	1	2	13	9	77425	3.0	3.6		1
353	24-Nov-14	524	1880	1	2	13	10	102122171	3.0	3.7		1
353	24-Nov-14	525	1880	1	2	13	11	83507	3.0	4.8		1
353	24-Nov-14	526	1880	1	2	13	12	77368	3.0	2.7		1
353	24-Nov-14	527	1880	1	2	13	13	100826049	3.0	4.4		1
353	24-Nov-14	528	1880	1	2	13	14	1206	3.0	4.2		1
353	24-Nov-14	529	1880	1	2	13	15	77408	3.0	3.9		1
353	24-Nov-14	530	1880	1	2	13	16	9999	3.0			1
353	24-Nov-14	531	1881	1	2	13	17	85005	3.0	4.6		1
353	24-Nov-14	532	1881	1	2	13	18	102041039	3.0	4.6		1
353	24-Nov-14	533	1881	1	2	13	19	100126020	3.0	3.9		1
353	24-Nov-14	534	1881	1	2	13	20	100834009	3.0	3.5		1
353	24-Nov-14	535	1881	1	2	14	1	77368	3.0	3.5		1
353	24-Nov-14	536	1881	1	2	14	2	102146071	3.0	3.9		1
353	24-Nov-14	537	1881	1	2	14	3	102064011	3.0	5.3		1
353	24-Nov-14	538	1881	1	2	14	4	82241	3.0	4.1		1
353	24-Nov-14	539	1881	1	2	14	5	102145069	3.0	2.7		1
353	24-Nov-14	540	1881	1	2	14	6	85002	3.0	3.9		1
353	24-Nov-14	541	1881	1	2	14	7	77000	3.0	5.9		1
353	24-Nov-14	542	1881	1	2	14	8	85006	3.0	2.4		1
353	24-Nov-14	543	1881	1	2	14	9	100966070	3.0	6.1		1
353	24-Nov-14	544	1881	1	2	14	10	102109166	3.0	2.2		1
353	24-Nov-14	545	1881	1	2	14	11	77052	3.0	4.7		1
353	24-Nov-14	546	1881	1	2	14	12	82465	3.0	4.9		1
353	24-Nov-14	547	1881	1	2	14	13	77451	3.0	3.4		1
353	24-Nov-14	548	1881	1	2	14	14	77408	3.0	5.0		1
353	24-Nov-14	549	1881	1	2	14	15	100890020	3.0	5.6		1
353	24-Nov-14	550	1881	1	2	14	16	102142070	3.0	3.8		1
353	24-Nov-14	551	1881	1	2	14	17	77013	3.0	5.7		1
353	24-Nov-14	552	1881	1	2	15	1	102122172	3.0	7.0		1
353	24-Nov-14	553	1881	1	2	15	2	102140070	3.0			4
353	24-Nov-14	554	1881	1	2	15	3	102143069	3.0	2.1		1
353	24-Nov-14	555	1881	1	2	15	4	100109021	3.0	5.1		1
353	24-Nov-14	556	1881	1	2	15	5	100170003	3.0	5.4		1
353	24-Nov-14	557	1881	1	2	15	6	77455	3.0	2.7		1
353	24-Nov-14	558	1881	1	2	15	7	100785018	3.0	4.7		1
353	24-Nov-14	559	1881	1	2	15	8	9999	3.0			1
353	24-Nov-14	560	1881	1	2	15	9	102106070	3.0	5.2		1
353	24-Nov-14	561	1881	1	2	15	10	1206	3.0	4.8		1
353	24-Nov-14	562	1881	1	2	15	11	102147070	3.0	2.3		1
353	24-Nov-14	563	1881	1	2	15	12	102041031	3.0	5.0		1
353	24-Nov-14	564	1881	1	2	15	13	77191	3.0	4.2		1
353	24-Nov-14	565	1881	1	2	15	14	102051028	3.0	2.7		1
353	24-Nov-14	566	1881	1	2	16	1	100850028	3.0	4.1		1
353	24-Nov-14	567	1881	1	2	16	2	100942016	3.0	5.1		1
353	24-Nov-14	568	1881	1	2	16	3	83507	3.0	4.2		1
353	24-Nov-14	569	1881	1	2	16	4	102115070	3.0	4.6		1
353	24-Nov-14	570	1881	1	2	16	5	100169022	3.0	3.6		1
353	24-Nov-14	571	1881	1	2	16	6	102108070	3.0	3.6		1
353	24-Nov-14	572	1881	1	2	16	7	82243	3.0	2.8		1
353	24-Nov-14	573	1881	1	2	16	8	100074002	3.0	5.6		1
353	24-Nov-14	574	1881	1	2	16	9	77422	3.0	2.6		1
353	24-Nov-14	575	1881	1	2	16	10	100830008	3.0	4.8		1
353	24-Nov-14	576	1881	1	2	16	11	100826049	3.0	4.5		1
353	24-Nov-14	577	1881	1	2	16	12	85003	3.0			4
353	24-Nov-14	578	1881	1	2	17	1	102120070	3.0	4.8		1
353	24-Nov-14	579	1881	1	2	17	2	100840012	3.0	4.6		1
353	24-Nov-14	580	1881	1	2	17	3	9999	3.0			1
353	24-Nov-14	581	1881	1	2	17	4	82204	3.0	3.7		1
353	24-Nov-14	582	1881	1	2	17	5	77352	3.0	1.7		1
353	24-Nov-14	583	1881	1	2	17	6	77010	3.0	5.0		1
353	24-Nov-14	584	1881	1	2	17	7	7038	3.0	3.2		1
353	24-Nov-14	585	1881	1	2	18	1	82405	3.0	4.6		1
353	24-Nov-14	586	1881	1	2	18	2	1088	3.0	4.3		1
353	24-Nov-14	587	1881	1	2	18	3	77425	3.0	1.8		1
353	24-Nov-14	588	1881	1	2	18	4	1113	3.0	5.2		1
353	30-Jun-17	1	1872	1	1	1	1	82405	5.6		12.1	1
353	30-Jun-17	2	1872	1	1	1	2	102140061	5.6			3
353	30-Jun-17	3	1872	1	1	1	3	9999	5.6			1
353	30-Jun-17	4	1872	1	1	1	4	102115061	5.6		13.5	1
353	30-Jun-17	5	1872	1	1	1	5	85005	5.6		10.4	1
353	30-Jun-17	6	1872	1	1	1	6	102106061	5.6		14.2	1
353	30-Jun-17	7	1872	1	1	1	7	1206	5.6		10.2	1
353	30-Jun-17	8	1872	1	1	1	8	9999	5.6			0
353	30-Jun-17	9	1872	1	1	1	9	100826049	5.6		10.5	1
353	30-Jun-17	10	1872	1	1	1	10	102147061	5.6			3
353	30-Jun-17	11	1872	1	1	1	11	102120061	5.6		13.2	1
353	30-Jun-17	12	1872	1	1	1	12	7038	5.6		11.5	1
353	30-Jun-17	13	1872	1	1	1	13	77408	5.6		10.0	1
353	30-Jun-17	14	1872	1	1	1	14	102041039	5.6		12.5	1
353	30-Jun-17	15	1872	1	1	1	15	82241	5.6		5.9	1
353	30-Jun-17	16	1872	1	1	1	16	100834009	5.6		15.1	1
353	30-Jun-17	17	1872	1	1	1	17	100109021	5.6		13.0	1
353	30-Jun-17	18	1872	1	1	1	18	77191	5.6		16.9	1
353	30-Jun-17	19	1872	1	1	2	1	102142061	5.6		6.6	1
353	30-Jun-17	20	1872	1	1	2	2	77422	5.6		10.2	1
353	30-Jun-17	21	1872	1	1	2	3	82243	5.6		9.8	1
353	30-Jun-17	22	1872	1	1	2	4	77010	5.6		10.2	1
353	30-Jun-17	23	1872	1	1	2	5	102041031	5.6		13.3	1
353	30-Jun-17	24	1872	1	1	2	6	100850028	5.6		9.8	1
353	30-Jun-17	25	1872	1	1	2	7	100126020	5.6		13.1	1
353	30-Jun-17	26	1872	1	1	2	8	102064011	5.6		8.8	1
353	30-Jun-17	27	1872	1	1	2	9	77052	5.6		11.7	1
353	30-Jun-17	28	1872	1	1	2	10	9999	5.6			1
353	30-Jun-17	29	1872	1	1	2	11	100830008	5.6		9.1	1
353	30-Jun-17	30	1872	1	1	2	12	102108061	5.6		10.9	1
353	30-Jun-17	31	1872	1	1	2	13	85003	5.6			3
353	30-Jun-17	32	1872	1	1	2	14	82465	5.6		11.0	1
353	30-Jun-17	33	1872	1	1	2	15	102110062	5.6		14.2	1
353	30-Jun-17	34	1872	1	1	2	16	1088	5.6		11.8	1
353	30-Jun-17	35	1872	1	1	2	17	100966061	5.6		11.8	1
353	30-Jun-17	36	1872	1	1	2	18	77368	5.6		11.4	1
353	30-Jun-17	37	1872	1	1	2	19	83507	5.6		11.2	1
353	30-Jun-17	38	1872	1	1	3	1	85002	5.6		9.4	1
353	30-Jun-17	39	1872	1	1	3	2	82204	5.6		7.4	1
353	30-Jun-17	40	1872	1	1	3	3	100074002	5.6		12.7	1
353	30-Jun-17	41	1872	1	1	3	4	77013	5.6		9.9	1
353	30-Jun-17	42	1872	1	1	3	5	102122163	5.6		16.1	1
353	30-Jun-17	43	1872	1	1	3	6	77352	5.6		6.3	1
353	30-Jun-17	44	1872	1	1	3	7	77455	5.6		7.4	1
353	30-Jun-17	45	1872	1	1	3	8	102145060	5.6		5.8	1
353	30-Jun-17	46	1872	1	1	3	9	1113	5.6		11.7	1
353	30-Jun-17	47	1872	1	1	3	10	100890020	5.6		9.5	1
353	30-Jun-17	48	1872	1	1	3	11	77000	5.6		11.0	1
353	30-Jun-17	49	1872	1	1	3	12	85000	5.6			0
353	30-Jun-17	50	1872	1	1	3	13	85006	5.6			3
353	30-Jun-17	51	1872	1	1	3	14	100170003	5.6			4
353	30-Jun-17	52	1872	1	1	3	15	100785018	5.6		12.0	1
353	30-Jun-17	53	1872	1	1	3	16	102109157	5.6		11.5	1
353	30-Jun-17	54	1872	1	1	3	17	100840012	5.6		11.9	1
353	30-Jun-17	55	1872	1	1	3	18	102051028	5.6		12.8	1
353	30-Jun-17	56	1872	1	1	3	19	100942016	5.6		13.1	1
353	30-Jun-17	57	1872	1	1	4	1	100169022	5.6		7.6	1
353	30-Jun-17	58	1872	1	1	4	2	102146062	5.6		7.8	1
353	30-Jun-17	59	1873	1	1	4	3	100826049	5.6		12.8	1
353	30-Jun-17	60	1873	1	1	4	4	102041031	5.6		12.3	1
353	30-Jun-17	61	1873	1	1	4	5	100850028	5.6		12.2	1
353	30-Jun-17	62	1873	1	1	4	6	100126020	5.6		16.2	1
353	30-Jun-17	63	1873	1	1	4	7	1113	5.6		11.8	1
353	30-Jun-17	64	1873	1	1	4	8	100840012	5.6		14.8	1
353	30-Jun-17	65	1873	1	1	4	9	100170003	5.6			4
353	30-Jun-17	66	1873	1	1	4	10	77352	5.6			4
353	30-Jun-17	67	1873	1	1	4	11	77191	5.6			4
353	30-Jun-17	68	1873	1	1	4	12	102143061	5.6			0
353	30-Jun-17	69	1873	1	1	4	13	82243	5.6		10.9	1
353	30-Jun-17	70	1873	1	1	4	14	77451	5.6		6.0	1
353	30-Jun-17	71	1873	1	1	4	15	77455	5.6		9.2	1
353	30-Jun-17	72	1873	1	1	4	16	102147062	5.6			3
353	30-Jun-17	73	1873	1	1	4	17	9999	5.6			1
353	30-Jun-17	74	1873	1	1	4	18	100074002	5.6		12.0	1
353	30-Jun-17	75	1873	1	1	4	19	9999	5.6			1
353	30-Jun-17	76	1873	1	1	5	1	102140062	5.6		9.0	1
353	30-Jun-17	77	1873	1	1	5	2	9999	5.6			1
353	30-Jun-17	78	1873	1	1	5	3	9999	5.6			1
353	30-Jun-17	79	1873	1	1	5	4	9999	5.6			1
353	30-Jun-17	80	1873	1	1	5	5	100942016	5.6		16.9	1
353	30-Jun-17	81	1873	1	1	5	6	85003	5.6		5.8	1
353	30-Jun-17	82	1873	1	1	5	7	102145061	5.6			0
353	30-Jun-17	83	1873	1	1	5	8	77368	5.6		11.2	1
353	30-Jun-17	84	1873	1	1	5	9	77052	5.6		11.4	1
353	30-Jun-17	85	1873	1	1	5	10	85006	5.6		5.1	1
353	30-Jun-17	86	1873	1	1	5	11	102146063	5.6		6.7	1
353	30-Jun-17	87	1873	1	1	5	12	85002	5.6		7.5	1
353	30-Jun-17	88	1873	1	1	5	13	102115062	5.6		11.6	1
353	30-Jun-17	89	1873	1	1	5	14	9999	5.6			1
353	30-Jun-17	90	1873	1	1	5	15	100890020	5.6		9.6	1
353	30-Jun-17	91	1873	1	1	5	16	82204	5.6		10.5	1
353	30-Jun-17	92	1873	1	1	5	17	77000	5.6		14.3	1
353	30-Jun-17	93	1873	1	1	5	18	82241	5.6		5.6	1
353	30-Jun-17	94	1873	1	1	5	19	82405	5.6		11.2	1
353	30-Jun-17	95	1873	1	1	5	20	77013	5.6		6.0	1
353	30-Jun-17	96	1873	1	1	6	1	9999	5.6			1
353	30-Jun-17	97	1873	1	1	6	2	102142062	5.6		8.5	1
353	30-Jun-17	98	1873	1	1	6	3	82465	5.6		13.2	1
353	30-Jun-17	99	1873	1	1	6	4	102041039	5.6		13.9	1
353	30-Jun-17	100	1873	1	1	6	5	100830008	5.6		12.6	1
353	30-Jun-17	101	1873	1	1	6	6	102108062	5.6		14.0	1
353	30-Jun-17	102	1873	1	1	6	7	102051028	5.6		9.3	1
353	30-Jun-17	103	1873	1	1	6	8	100834009	5.6		15.5	1
353	30-Jun-17	104	1873	1	1	6	9	1206	5.6		11.3	1
353	30-Jun-17	105	1873	1	1	6	10	1088	5.6		8.1	1
353	30-Jun-17	106	1873	1	1	6	11	102106062	5.6		6.8	1
353	30-Jun-17	107	1873	1	1	6	12	100109021	5.6		11.4	1
353	30-Jun-17	108	1873	1	1	6	13	102122164	5.6		10.3	1
353	30-Jun-17	109	1873	1	1	6	14	102110063	5.6			7
353	30-Jun-17	110	1873	1	1	6	15	9999	5.6			1
353	30-Jun-17	111	1873	1	1	6	16	83507	5.6		9.4	1
353	30-Jun-17	112	1873	1	1	6	17	100169022	5.6		9.9	1
353	30-Jun-17	113	1873	1	1	6	18	100785018	5.6		10.8	1
353	30-Jun-17	114	1873	1	1	6	19	9999	5.6			1
353	30-Jun-17	115	1873	1	1	6	20	77010	5.6		10.3	1
353	30-Jun-17	116	1873	1	1	6	21	7038	5.6		12.2	1
353	30-Jun-17	117	1874	1	1	7	1	77052	5.6		9.0	1
353	30-Jun-17	118	1874	1	1	7	2	1113	5.6		11.4	1
353	30-Jun-17	119	1874	1	1	7	3	9999	5.6			1
353	30-Jun-17	120	1874	1	1	7	4	77013	5.6		8.4	1
353	30-Jun-17	121	1874	1	1	7	5	77010	5.6		12.5	1
353	30-Jun-17	122	1874	1	1	7	6	100840012	5.6		9.0	1
353	30-Jun-17	123	1874	1	1	7	7	85005	5.6		12.2	1
353	30-Jun-17	124	1874	1	1	7	8	100850028	5.6		10.5	1
353	30-Jun-17	125	1874	1	1	7	9	100830008	5.6		10.3	1
353	30-Jun-17	126	1874	1	1	7	10	83507	5.6		8.9	1
353	30-Jun-17	127	1874	1	1	7	11	85002	5.6		9.8	1
353	30-Jun-17	128	1874	1	1	7	12	9999	5.6			1
353	30-Jun-17	129	1874	1	1	7	13	77000	5.6		12.8	1
353	30-Jun-17	130	1874	1	1	7	14	82243	5.6		10.1	1
353	30-Jun-17	131	1874	1	1	7	15	102147063	5.6			3
353	30-Jun-17	132	1874	1	1	7	16	77352	5.6			4
353	30-Jun-17	133	1874	1	1	7	17	102051028	5.6		8.7	1
353	30-Jun-17	134	1874	1	1	7	18	77191	5.6		16.0	1
353	30-Jun-17	135	1874	1	1	7	19	85006	5.6			3
353	30-Jun-17	136	1874	1	1	7	20	77451	5.6		6.2	1
353	30-Jun-17	137	1874	1	1	7	21	102041039	5.6		11.4	1
353	30-Jun-17	138	1874	1	1	7	22	77368	5.6		9.6	1
353	30-Jun-17	139	1874	1	1	8	1	77408	5.6		8.8	1
353	30-Jun-17	140	1874	1	1	8	2	9999	5.6			1
353	30-Jun-17	141	1874	1	1	8	3	82465	5.6		14.0	1
353	30-Jun-17	142	1874	1	1	8	4	82204	5.6		10.3	1
353	30-Jun-17	143	1874	1	1	8	5	77422	5.6		10.2	1
353	30-Jun-17	144	1874	1	1	8	6	100126020	5.6		12.9	1
353	30-Jun-17	145	1874	1	1	8	7	100074002	5.6		12.9	1
353	30-Jun-17	146	1874	1	1	8	8	102115063	5.6		12.6	1
353	30-Jun-17	147	1874	1	1	8	9	100826049	5.6		11.3	1
353	30-Jun-17	148	1874	1	1	8	10	102041031	5.6		13.2	1
353	30-Jun-17	149	1874	1	1	8	11	77455	5.6		7.9	1
353	30-Jun-17	150	1874	1	1	8	12	100170003	5.6		9.4	1
353	30-Jun-17	151	1874	1	1	8	13	100109021	5.6		15.7	1
353	30-Jun-17	152	1874	1	1	8	14	102142063	5.6			3
353	30-Jun-17	153	1874	1	1	8	15	102106063	5.6		11.6	1
353	30-Jun-17	154	1874	1	1	8	16	77425	5.6			0
353	30-Jun-17	155	1874	1	1	8	17	82241	5.6		7.2	1
353	30-Jun-17	156	1874	1	1	8	18	102145062	5.6			0
353	30-Jun-17	157	1874	1	1	8	19	102120063	5.6		12.4	1
353	30-Jun-17	158	1874	1	1	8	20	1206	5.6			0
353	30-Jun-17	159	1874	1	1	8	21	1088	5.6		11.0	1
353	30-Jun-17	160	1874	1	1	9	1	100834009	5.6		8.8	1
353	30-Jun-17	161	1874	1	1	9	2	9999	5.6			1
353	30-Jun-17	162	1874	1	1	9	3	9999	5.6			1
353	30-Jun-17	163	1874	1	1	9	4	100169022	5.6		13.2	1
353	30-Jun-17	164	1874	1	1	9	5	102143062	5.6			0
353	30-Jun-17	165	1874	1	1	9	6	82405	5.6		13.7	1
353	30-Jun-17	166	1874	1	1	9	7	100942016	5.6		12.3	1
353	30-Jun-17	167	1874	1	1	9	8	7038	5.6		12.7	1
353	30-Jun-17	168	1874	1	1	9	9	102109159	5.6		7.9	1
353	30-Jun-17	169	1874	1	1	9	10	102122165	5.6		15.0	1
353	30-Jun-17	170	1874	1	1	9	11	85003	5.6		4.1	1
353	30-Jun-17	171	1874	1	1	9	12	100890020	5.6		14.8	1
353	30-Jun-17	172	1874	1	1	9	13	9999	5.6			1
353	30-Jun-17	173	1874	1	1	9	14	100785018	5.6		10.5	1
353	30-Jun-17	174	1874	1	1	9	15	102110064	5.6		12.8	1
353	30-Jun-17	175	1875	1	1	9	16	85005	5.6		11.6	1
353	30-Jun-17	176	1875	1	1	9	17	1088	5.6		8.8	1
353	30-Jun-17	177	1875	1	1	9	18	77408	5.6		9.4	1
353	30-Jun-17	178	1875	1	1	9	19	100109021	5.6		12.4	1
353	30-Jun-17	179	1875	1	1	9	20	100785018	5.6		12.1	1
353	30-Jun-17	180	1875	1	1	9	21	100850028	5.6		11.8	1
353	30-Jun-17	181	1875	1	1	9	22	9999	5.6			1
353	30-Jun-17	182	1875	1	1	9	23	82204	5.6		8.6	1
353	30-Jun-17	183	1876	1	1	9	24	82405	5.6		11.0	1
353	30-Jun-17	184	1876	1	1	9	25	100840012	5.6		11.6	1
353	30-Jun-17	185	1876	1	1	9	26	100126020	5.6		12.1	1
353	30-Jun-17	186	1876	1	1	9	27	100109021	5.6		11.9	1
353	30-Jun-17	187	1876	1	1	9	28	102041031	5.6		10.5	1
