Ensaio	Data	Ordem	Rep	Bloco	Poligono	Linha	Pos/linha	Codigo	t	Alt (m)	Dap (cm)	Cod_Med
369	10/1/2015 0:00:00	335	1802	1	3	3	10	100820030	2.4	8.2		1
369	10/1/2015 0:00:00	336	1802	1	3	3	11	100807036	2.4	6.2		1
369	10/1/2015 0:00:00	337	1802	1	3	3	12	100754003	2.4	5.3		1
369	10/1/2015 0:00:00	338	1802	1	3	3	13	100170003	2.4	7.5		1
369	10/1/2015 0:00:00	339	1802	1	3	3	14	100890020	2.4	7.6		1
369	10/1/2015 0:00:00	340	1802	1	3	3	15	77006	2.4	6.3		1
369	10/1/2015 0:00:00	341	1802	1	3	3	16	77400	2.4	7.6		1
369	10/1/2015 0:00:00	342	1802	1	3	3	17	77013	2.4	4.6		1
369	10/1/2015 0:00:00	343	1802	1	3	3	18	77410	2.4	3.6		1
369	10/1/2015 0:00:00	344	1802	1	3	3	19	77007	2.4	6.4		1
369	10/1/2015 0:00:00	345	1802	1	3	3	20	77407	2.4	5.8		1
369	10/1/2015 0:00:00	346	1802	1	3	3	21	77434	2.4	5.3		1
369	10/1/2015 0:00:00	347	1802	1	3	3	22	77419	2.4	6.7		1
369	10/1/2015 0:00:00	348	1802	1	3	3	23	77191	2.4	8.7		1
369	10/1/2015 0:00:00	349	1802	1	3	3	24	85003	2.4	6.5		1
369	10/1/2015 0:00:00	350	1802	1	3	3	25	77133	2.4	7.7		1
369	10/1/2015 0:00:00	351	1802	1	3	3	26	77392	2.4	6.4		1
369	10/1/2015 0:00:00	352	1802	1	3	3	27	83490	2.4	4.0		1
369	10/1/2015 0:00:00	353	1802	1	3	3	28	102139002	2.4	3.2		1
369	10/1/2015 0:00:00	354	1802	1	3	3	29	77008	2.4	3.3		1
369	10/1/2015 0:00:00	355	1802	1	3	3	30	77033	2.4	5.3		1
369	10/1/2015 0:00:00	356	1802	1	3	3	31	77402	2.4	4.2		1
369	10/1/2015 0:00:00	357	1802	1	3	3	32	77056	2.4	5.4		1
369	10/1/2015 0:00:00	358	1802	1	3	3	33	77111	2.4	6.6		1
369	10/1/2015 0:00:00	359	1802	1	3	3	34	77005	2.4	4.4		1
369	10/1/2015 0:00:00	360	1803	1	3	3	35	100961001	2.4	6.8		1
369	10/1/2015 0:00:00	361	1803	1	3	3	36	102057003	2.4	6.6		1
369	10/1/2015 0:00:00	362	1803	1	3	3	37	100984048	2.4	5.8		1
369	10/1/2015 0:00:00	363	1803	1	3	3	38	100984059	2.4	4.1		1
369	10/1/2015 0:00:00	364	1803	1	3	3	39	100856030	2.4	5.9		1
369	10/1/2015 0:00:00	365	1803	1	3	3	40	100890050	2.4	7.5		1
369	10/1/2015 0:00:00	366	1803	1	3	3	41	100746033	2.4	6.8		1
369	10/1/2015 0:00:00	367	1803	1	3	3	42	9999	2.4			1
369	10/1/2015 0:00:00	368	1803	1	3	3	43	102062014	2.4			7
369	10/1/2015 0:00:00	369	1803	1	3	3	44	102009024	2.4			3
369	10/1/2015 0:00:00	370	1803	1	3	3	45	100890020	2.4	7.3		1
369	10/1/2015 0:00:00	371	1803	1	3	3	46	100826049	2.4	6.7		1
369	10/1/2015 0:00:00	372	1803	1	3	3	47	101455009	2.4	5.8		1
369	10/1/2015 0:00:00	373	1803	1	3	3	48	100074002	2.4	7.5		1
369	10/1/2015 0:00:00	374	1803	1	3	3	49	100175018	2.4	5.7		1
369	10/1/2015 0:00:00	375	1803	1	3	3	50	100807013	2.4	6.5		1
369	10/1/2015 0:00:00	376	1803	1	3	3	51	100058005	2.4	6.4		1
369	10/1/2015 0:00:00	377	1803	1	3	3	52	1214	2.4	6.2		1
369	10/1/2015 0:00:00	378	1803	1	3	4	1	9999	2.4			1
369	10/1/2015 0:00:00	379	1803	1	3	4	2	100901050	2.4	6.9		1
369	10/1/2015 0:00:00	380	1803	1	3	4	3	100788037	2.4	6.6		1
369	10/1/2015 0:00:00	381	1803	1	3	4	4	100006009	2.4	5.8		1
369	10/1/2015 0:00:00	382	1803	1	3	4	5	100848025	2.4	5.6		1
369	10/1/2015 0:00:00	383	1803	1	3	4	6	100850006	2.4	7.4		1
369	10/1/2015 0:00:00	384	1803	1	3	4	7	100830008	2.4	6.5		1
369	10/1/2015 0:00:00	385	1803	1	3	4	8	100830025	2.4	7.9		1
369	10/1/2015 0:00:00	386	1803	1	3	4	9	101466006	2.4	7.2		1
369	10/1/2015 0:00:00	387	1803	1	3	4	10	100840012	2.4			0
369	10/1/2015 0:00:00	388	1803	1	3	4	11	101462016	2.4	8.0		1
369	10/1/2015 0:00:00	389	1803	1	3	4	12	100931010	2.4	6.0		1
369	10/1/2015 0:00:00	390	1803	1	3	4	13	100820022	2.4	5.9		1
369	10/1/2015 0:00:00	391	1803	1	3	4	14	100583045	2.4	6.8		1
369	10/1/2015 0:00:00	392	1803	1	3	4	15	102084003	2.4	7.9		1
369	10/1/2015 0:00:00	393	1803	1	3	4	16	100940023	2.4	4.7		1
369	10/1/2015 0:00:00	394	1803	1	3	4	17	100867013	2.4			3
369	10/1/2015 0:00:00	395	1803	1	3	4	18	101425003	2.4	5.6		1
369	10/1/2015 0:00:00	396	1803	1	3	4	19	100820030	2.4	6.1		1
369	10/1/2015 0:00:00	397	1803	1	3	4	20	100895022	2.4	4.7		1
369	10/1/2015 0:00:00	398	1803	1	3	4	21	1076	2.4	5.1		1
369	10/1/2015 0:00:00	399	1803	1	3	4	22	100758030	2.4	6.7		1
369	10/1/2015 0:00:00	400	1803	1	3	4	23	100894035	2.4	5.4		1
369	10/1/2015 0:00:00	401	1803	1	3	4	24	102041039	2.4			3
369	10/1/2015 0:00:00	402	1803	1	3	4	25	102038014	2.4	5.7		1
369	10/1/2015 0:00:00	403	1803	1	3	4	26	100741036	2.4	5.2		1
369	10/1/2015 0:00:00	404	1803	1	3	4	27	100856024	2.4	5.8		1
369	10/1/2015 0:00:00	405	1803	1	3	4	28	100865034	2.4	5.3		1
369	10/1/2015 0:00:00	406	1803	1	3	4	29	100840032	2.4	6.6		1
369	10/1/2015 0:00:00	407	1803	1	3	4	30	100984052	2.4	4.3		1
369	10/1/2015 0:00:00	408	1803	1	3	4	31	1513	2.4	6.3		1
369	10/1/2015 0:00:00	409	1803	1	3	4	32	100807036	2.4	6.6		1
369	10/1/2015 0:00:00	410	1803	1	3	4	33	102057001	2.4			0
369	10/1/2015 0:00:00	411	1803	1	3	4	34	102041041	2.4			0
369	10/1/2015 0:00:00	412	1803	1	3	4	35	102064020	2.4	7.3		1
369	10/1/2015 0:00:00	413	1803	1	3	4	36	100841199	2.4			0
369	10/1/2015 0:00:00	414	1803	1	3	4	37	100756015	2.4	3.1		1
369	10/1/2015 0:00:00	415	1803	1	3	4	38	100895015	2.4	6.7		1
369	10/1/2015 0:00:00	416	1803	1	3	4	39	100942016	2.4	7.9		1
369	10/1/2015 0:00:00	417	1803	1	3	4	40	100841194	2.4	6.5		1
369	10/1/2015 0:00:00	418	1803	1	3	4	41	102036019	2.4			0
369	10/1/2015 0:00:00	419	1803	1	3	4	42	100784003	2.4	5.5		1
369	10/1/2015 0:00:00	420	1803	1	3	4	43	100984021	2.4	6.3		1
369	10/1/2015 0:00:00	421	1803	1	3	4	44	100971031	2.4	6.6		1
369	10/1/2015 0:00:00	422	1803	1	3	4	45	101437007	2.4	4.9		1
369	10/1/2015 0:00:00	423	1803	1	3	4	46	100761014	2.4	7.1		1
369	10/1/2015 0:00:00	424	1803	1	3	4	47	100929016	2.4	4.2		1
369	10/1/2015 0:00:00	425	1803	1	3	4	48	100856026	2.4	5.9		1
369	10/1/2015 0:00:00	426	1803	1	3	4	49	100940008	2.4	6.0		1
369	10/1/2015 0:00:00	427	1803	1	3	4	50	102051005	2.4	6.9		1
369	10/1/2015 0:00:00	428	1803	1	3	4	51	200833041	2.4	4.4		1
369	10/1/2015 0:00:00	429	1803	1	3	5	1	100211006	2.4			0
369	10/1/2015 0:00:00	430	1803	1	3	5	2	200833037	2.4	7.5		1
369	10/1/2015 0:00:00	431	1803	1	3	5	3	1113	2.4	7.0		1
369	10/1/2015 0:00:00	432	1803	1	3	5	4	100890034	2.4	4.6		1
369	10/1/2015 0:00:00	433	1803	1	3	5	5	100036008	2.4	4.7		1
369	10/1/2015 0:00:00	434	1803	1	3	5	6	100856023	2.4	5.8		1
369	10/1/2015 0:00:00	435	1803	1	3	5	7	100785018	2.4	7.4		1
369	10/1/2015 0:00:00	436	1803	1	3	5	8	100865051	2.4	6.5		1
369	10/1/2015 0:00:00	437	1803	1	3	5	9	100830087	2.4	6.9		1
369	10/1/2015 0:00:00	438	1803	1	3	5	10	9999	2.4			1
369	10/1/2015 0:00:00	439	1803	1	3	5	11	9999	2.4			1
369	10/1/2015 0:00:00	440	1803	1	3	5	12	100850028	2.4	7.6		1
369	10/1/2015 0:00:00	441	1803	1	3	5	13	102051028	2.4	6.8		1
369	10/1/2015 0:00:00	442	1803	1	3	5	14	100170003	2.4	6.4		1
369	10/1/2015 0:00:00	443	1803	1	3	5	15	100036004	2.4			3
369	10/1/2015 0:00:00	444	1803	1	3	5	16	100827037	2.4	5.9		1
369	10/1/2015 0:00:00	445	1803	1	3	5	17	100109018	2.4			0
369	10/1/2015 0:00:00	446	1803	1	3	5	18	100753001	2.4	5.2		1
369	10/1/2015 0:00:00	447	1803	1	3	5	19	100942012	2.4	7.3		1
369	10/1/2015 0:00:00	448	1803	1	3	5	20	100889032	2.4	6.4		1
369	10/1/2015 0:00:00	449	1803	1	3	5	21	100757039	2.4			7
369	10/1/2015 0:00:00	450	1803	1	3	5	22	100820038	2.4			3
369	10/1/2015 0:00:00	451	1803	1	3	5	23	100936008	2.4			3
369	10/1/2015 0:00:00	452	1803	1	3	5	24	1233	2.4	6.9		1
369	10/1/2015 0:00:00	453	1803	1	3	5	25	100891025	2.4			7
369	10/1/2015 0:00:00	454	1803	1	3	5	26	100826002	2.4	7.6		1
369	10/1/2015 0:00:00	455	1803	1	3	5	27	100830093	2.4	6.5		1
369	10/1/2015 0:00:00	456	1803	1	3	5	28	77013	2.4	4.8		1
369	10/1/2015 0:00:00	457	1803	1	3	5	29	77133	2.4	7.3		1
369	10/1/2015 0:00:00	458	1803	1	3	5	30	77419	2.4	5.5		1
369	10/1/2015 0:00:00	459	1803	1	3	5	31	77008	2.4	6.3		1
369	10/1/2015 0:00:00	460	1803	1	3	5	32	77191	2.4	8.2		1
369	10/1/2015 0:00:00	461	1803	1	3	5	33	83490	2.4	6.3		1
369	10/1/2015 0:00:00	462	1803	1	3	5	34	77005	2.4	4.4		1
369	10/1/2015 0:00:00	463	1803	1	3	5	35	9999	2.4			1
369	10/1/2015 0:00:00	464	1803	1	3	5	36	77402	2.4	7.0		1
369	10/1/2015 0:00:00	465	1803	1	3	5	37	77410	2.4	4.1		1
369	10/1/2015 0:00:00	466	1803	1	3	5	38	77111	2.4	5.2		1
369	10/1/2015 0:00:00	467	1803	1	3	5	39	77033	2.4	6.6		1
369	10/1/2015 0:00:00	468	1803	1	3	5	40	77407	2.4	6.2		1
369	10/1/2015 0:00:00	469	1803	1	3	5	41	77400	2.4			4
369	10/1/2015 0:00:00	470	1803	1	3	5	42	77056	2.4	5.9		1
369	10/1/2015 0:00:00	471	1803	1	3	5	43	77007	2.4	4.8		1
369	10/1/2015 0:00:00	472	1803	1	3	5	44	77006	2.4	5.8		1
369	10/1/2015 0:00:00	473	1803	1	3	5	45	77434	2.4	4.6		1
369	10/1/2015 0:00:00	474	1803	1	3	6	1	77392	2.4			3
369	10/1/2015 0:00:00	475	1803	1	3	6	2	102139002	2.4			3
369	10/1/2015 0:00:00	476	1804	1	3	6	3	100891025	2.4	7.1		1
369	10/1/2015 0:00:00	477	1804	1	3	6	4	100840012	2.4	6.2		1
369	10/1/2015 0:00:00	478	1804	1	3	6	5	100036008	2.4			7
369	10/1/2015 0:00:00	479	1804	1	3	6	6	100758030	2.4	5.3		1
369	10/1/2015 0:00:00	480	1804	1	3	6	7	100932023	2.4	6.2		1
369	10/1/2015 0:00:00	481	1804	1	3	6	8	100856024	2.4	6.0		1
369	10/1/2015 0:00:00	482	1804	1	3	6	9	100929016	2.4	7.5		1
369	10/1/2015 0:00:00	483	1804	1	3	6	10	102057003	2.4	6.5		1
369	10/1/2015 0:00:00	484	1804	1	3	6	11	100192014	2.4	7.2		1
369	10/1/2015 0:00:00	485	1804	1	3	6	12	100820022	2.4	6.3		1
369	10/1/2015 0:00:00	486	1804	1	3	6	13	1214	2.4	7.4		1
369	10/1/2015 0:00:00	487	1804	1	3	6	14	100175018	2.4	5.4		1
369	10/1/2015 0:00:00	488	1804	1	3	6	15	100006009	2.4	6.6		1
369	10/1/2015 0:00:00	489	1804	1	3	6	16	100170003	2.4	8.1		1
369	10/1/2015 0:00:00	490	1804	1	3	6	17	102041041	2.4	7.9		1
369	10/1/2015 0:00:00	491	1804	1	3	6	18	100961001	2.4	5.8		1
369	10/1/2015 0:00:00	492	1804	1	3	6	19	100890020	2.4	8.3		1
369	10/1/2015 0:00:00	493	1804	1	3	6	20	102009024	2.4	5.5		1
369	10/1/2015 0:00:00	494	1804	1	3	6	21	200833041	2.4	6.8		1
369	10/1/2015 0:00:00	495	1804	1	3	6	22	1513	2.4			0
369	10/1/2015 0:00:00	496	1804	1	3	6	23	100895022	2.4	7.9		1
369	10/1/2015 0:00:00	497	1804	1	3	6	24	100754016	2.4	5.3		1
369	10/1/2015 0:00:00	498	1804	1	3	6	25	100036004	2.4	5.9		1
369	10/1/2015 0:00:00	499	1804	1	3	6	26	102051028	2.4	6.8		1
369	10/1/2015 0:00:00	500	1804	1	3	6	27	100746033	2.4	6.8		1
369	10/1/2015 0:00:00	501	1804	1	3	6	28	100749031	2.4	6.8		1
369	10/1/2015 0:00:00	502	1804	1	3	6	29	1552	2.4	7.1		1
369	10/1/2015 0:00:00	503	1804	1	3	6	30	102064020	2.4	7.1		1
369	10/1/2015 0:00:00	504	1804	1	3	6	31	100785018	2.4	6.4		1
369	10/1/2015 0:00:00	505	1804	1	3	6	32	100830008	2.4	6.2		1
369	10/1/2015 0:00:00	506	1804	1	3	6	33	100820030	2.4	7.4		1
369	10/1/2015 0:00:00	507	1804	1	3	6	34	100741036	2.4	4.7		1
369	10/1/2015 0:00:00	508	1804	1	3	6	35	100761014	2.4	6.7		1
369	10/1/2015 0:00:00	509	1804	1	3	6	36	100895015	2.4	6.6		1
369	10/1/2015 0:00:00	510	1804	1	3	6	37	100827037	2.4	6.6		1
369	10/1/2015 0:00:00	511	1804	1	3	6	38	102053012	2.4	8.5		1
369	10/1/2015 0:00:00	512	1804	1	3	6	39	102038014	2.4	6.8		1
369	10/1/2015 0:00:00	513	1804	1	3	6	40	100942016	2.4	7.5		1
369	10/1/2015 0:00:00	514	1804	1	3	6	41	1113	2.4	7.5		1
369	10/1/2015 0:00:00	515	1804	1	3	6	42	1076	2.4	7.6		1
369	10/1/2015 0:00:00	516	1804	1	3	6	43	100984021	2.4	7.2		1
369	10/1/2015 0:00:00	517	1804	1	3	6	44	100074002	2.4	7.4		1
369	10/1/2015 0:00:00	518	1804	1	3	6	45	100865034	2.4			0
369	10/1/2015 0:00:00	519	1804	1	3	7	1	100971031	2.4	4.7		1
369	10/1/2015 0:00:00	520	1804	1	3	7	2	100820038	2.4	6.1		1
369	10/1/2015 0:00:00	521	1804	1	3	7	3	100984048	2.4	6.6		1
369	10/1/2015 0:00:00	522	1804	1	3	7	4	9999	2.4			1
369	10/1/2015 0:00:00	523	1804	1	3	7	5	100865051	2.4	3.6		1
369	10/1/2015 0:00:00	524	1804	1	3	7	6	101425003	2.4	7.1		1
369	10/1/2015 0:00:00	525	1804	1	3	7	7	100763014	2.4	7.8		1
369	10/1/2015 0:00:00	526	1804	1	3	7	8	100942008	2.4			0
369	10/1/2015 0:00:00	527	1804	1	3	7	9	100021014	2.4	6.3		1
369	10/1/2015 0:00:00	528	1804	1	3	7	10	100830093	2.4	6.7		1
369	10/1/2015 0:00:00	529	1804	1	3	7	11	100826002	2.4	6.9		1
369	10/1/2015 0:00:00	530	1804	1	3	7	12	100840026	2.4	7.5		1
369	10/1/2015 0:00:00	531	1804	1	3	7	13	102051005	2.4	5.5		1
369	10/1/2015 0:00:00	532	1804	1	3	7	14	100931010	2.4	5.5		1
369	10/1/2015 0:00:00	533	1804	1	3	7	15	100940023	2.4	5.1		1
369	10/1/2015 0:00:00	534	1804	1	3	7	16	100894035	2.4			0
369	10/1/2015 0:00:00	535	1804	1	3	7	17	100109018	2.4	7.2		1
369	10/1/2015 0:00:00	536	1804	1	3	7	18	100830025	2.4	7.5		1
369	10/1/2015 0:00:00	537	1804	1	3	7	19	102051007	2.4	7.6		1
369	10/1/2015 0:00:00	538	1804	1	3	7	20	100901050	2.4			0
369	10/1/2015 0:00:00	539	1804	1	3	7	21	102057001	2.4	6.9		1
369	10/1/2015 0:00:00	540	1804	1	3	7	22	100841194	2.4	8.0		1
369	10/1/2015 0:00:00	541	1804	1	3	7	23	100822004	2.4	6.8		1
369	10/1/2015 0:00:00	542	1804	1	3	7	24	102036054	2.4	5.4		1
369	10/1/2015 0:00:00	543	1804	1	3	7	25	100826049	2.4	6.7		1
369	10/1/2015 0:00:00	544	1804	1	3	7	26	100942012	2.4	5.8		1
369	10/1/2015 0:00:00	545	1804	1	3	7	27	100807036	2.4	4.1		1
369	10/1/2015 0:00:00	546	1804	1	3	7	28	9999	2.4			1
369	10/1/2015 0:00:00	547	1804	1	3	7	29	100788037	2.4	6.2		1
369	10/1/2015 0:00:00	548	1804	1	3	7	30	100784003	2.4	5.6		1
369	10/1/2015 0:00:00	549	1804	1	3	7	31	101455009	2.4	8.4		1
369	10/1/2015 0:00:00	550	1804	1	3	7	32	1233	2.4			7
369	10/1/2015 0:00:00	551	1804	1	3	7	33	102084003	2.4	7.4		1
369	10/1/2015 0:00:00	552	1804	1	3	7	34	100942001	2.4	7.2		1
369	10/1/2015 0:00:00	553	1804	1	3	7	35	100754003	2.4	4.8		1
369	10/1/2015 0:00:00	554	1804	1	3	7	36	200833037	2.4	7.1		1
369	10/1/2015 0:00:00	555	1804	1	3	7	37	102062002	2.4	6.3		1
369	10/1/2015 0:00:00	556	1804	1	3	7	38	102036019	2.4	5.6		1
369	10/1/2015 0:00:00	557	1804	1	3	7	39	100984059	2.4			3
369	10/1/2015 0:00:00	558	1804	1	3	7	40	100856026	2.4	6.9		1
369	10/1/2015 0:00:00	559	1804	1	3	7	41	100850028	2.4	7.6		1
369	10/1/2015 0:00:00	560	1804	1	3	7	42	100856028	2.4	5.9		1
369	10/1/2015 0:00:00	561	1804	1	3	7	43	100850006	2.4	7.9		1
369	10/1/2015 0:00:00	562	1804	1	3	7	44	100890034	2.4			3
369	10/1/2015 0:00:00	563	1804	1	3	7	45	100759037	2.4	7.7		1
369	10/1/2015 0:00:00	564	1804	1	3	8	1	100757039	2.4	5.7		1
369	10/1/2015 0:00:00	565	1804	1	3	8	2	100856030	2.4	6.1		1
369	10/1/2015 0:00:00	566	1804	1	3	8	3	100583045	2.4	5.1		1
369	10/1/2015 0:00:00	567	1804	1	3	8	4	100840032	2.4	6.8		1
369	10/1/2015 0:00:00	568	1804	1	3	8	5	100890050	2.4	7.5		1
369	10/1/2015 0:00:00	569	1804	1	3	8	6	100856015	2.4	4.3		1
369	10/1/2015 0:00:00	570	1804	1	3	8	7	100971071	2.4	5.0		1
369	10/1/2015 0:00:00	571	1804	1	3	8	8	100867013	2.4	6.9		1
369	10/1/2015 0:00:00	572	1804	1	3	8	9	102041039	2.4	7.0		1
369	10/1/2015 0:00:00	573	1804	1	3	8	10	101462016	2.4	8.2		1
369	10/1/2015 0:00:00	574	1804	1	3	8	11	101466006	2.4	7.1		1
369	10/1/2015 0:00:00	575	1804	1	3	8	12	100984052	2.4	6.7		1
369	10/1/2015 0:00:00	576	1804	1	3	8	13	77007	2.4	4.6		1
369	10/1/2015 0:00:00	577	1804	1	3	8	14	77191	2.4	8.4		1
369	10/1/2015 0:00:00	578	1804	1	3	8	15	77005	2.4	5.2		1
369	10/1/2015 0:00:00	579	1804	1	3	8	16	77006	2.4	6.9		1
369	10/1/2015 0:00:00	580	1804	1	3	8	17	77419	2.4	5.5		1
369	10/1/2015 0:00:00	581	1804	1	3	8	18	77434	2.4	6.1		1
369	10/1/2015 0:00:00	582	1804	1	3	8	19	77410	2.4	4.7		1
369	10/1/2015 0:00:00	583	1804	1	3	8	20	77013	2.4	5.1		1
369	10/1/2015 0:00:00	584	1804	1	3	8	21	77392	2.4	5.8		1
369	10/1/2015 0:00:00	585	1804	1	3	8	22	77400	2.4	4.6		1
369	10/1/2015 0:00:00	586	1804	1	3	8	23	77056	2.4	5.4		1
369	10/1/2015 0:00:00	587	1804	1	3	8	24	77133	2.4	8.3		1
369	10/1/2015 0:00:00	588	1804	1	3	8	25	83490	2.4	7.1		1
369	10/1/2015 0:00:00	589	1804	1	3	8	26	77033	2.4	4.5		1
369	10/1/2015 0:00:00	590	1804	1	3	8	27	77111	2.4	5.0		1
369	10/1/2015 0:00:00	591	1804	1	3	8	28	77407	2.4	5.6		1
369	10/1/2015 0:00:00	592	1804	1	3	8	29	85003	2.4	7.5		1
369	10/1/2015 0:00:00	593	1804	1	3	8	30	102139002	2.4	4.3		1
369	10/1/2015 0:00:00	594	1804	1	3	8	31	77008	2.4	5.8		1
369	10/1/2015 0:00:00	595	1804	1	3	8	32	77402	2.4	6.8		1
369	10/1/2015 0:00:00	596	1805	1	1	1	1	102062002	2.4	8.0		1
369	10/1/2015 0:00:00	597	1805	1	1	1	2	100856023	2.4	7.4		1
369	10/1/2015 0:00:00	598	1805	1	1	1	3	9999	2.4			1
369	10/1/2015 0:00:00	599	1805	1	1	1	4	100820038	2.4	5.7		1
369	10/1/2015 0:00:00	600	1805	1	1	1	5	1214	2.4	7.0		1
369	10/1/2015 0:00:00	601	1805	1	1	1	6	100583045	2.4	6.1		1
369	10/1/2015 0:00:00	602	1805	1	1	1	7	100856028	2.4	5.3		1
369	10/1/2015 0:00:00	603	1805	1	1	1	8	100175018	2.4	6.3		1
369	10/1/2015 0:00:00	604	1805	1	1	1	9	100074002	2.4	8.1		1
369	10/1/2015 0:00:00	605	1805	1	1	1	10	100827037	2.4			5
369	10/1/2015 0:00:00	606	1805	1	1	1	11	100984059	2.4	6.0		1
369	10/1/2015 0:00:00	607	1805	1	1	1	12	102041039	2.4	6.4		1
369	10/1/2015 0:00:00	608	1805	1	1	1	13	100830093	2.4	6.8		1
369	10/1/2015 0:00:00	609	1805	1	1	1	14	102057003	2.4	7.4		1
369	10/1/2015 0:00:00	610	1805	1	1	1	15	100820022	2.4	6.0		1
369	10/1/2015 0:00:00	611	1805	1	1	1	16	100807013	2.4	6.3		1
369	10/1/2015 0:00:00	612	1805	1	1	2	1	100746033	2.4	6.4		1
369	10/1/2015 0:00:00	613	1805	1	1	2	2	100856024	2.4	6.5		1
369	10/1/2015 0:00:00	614	1805	1	1	2	3	100211006	2.4	6.5		1
369	10/1/2015 0:00:00	615	1805	1	1	2	4	100942012	2.4	6.7		1
369	10/1/2015 0:00:00	616	1805	1	1	2	5	101466006	2.4	7.3		1
369	10/1/2015 0:00:00	617	1805	1	1	2	6	100840012	2.4	8.0		1
369	10/1/2015 0:00:00	618	1805	1	1	2	7	101425003	2.4	6.5		1
369	10/1/2015 0:00:00	619	1805	1	1	2	8	100890050	2.4			7
369	10/1/2015 0:00:00	620	1805	1	1	2	9	100830087	2.4	6.6		1
369	10/1/2015 0:00:00	621	1805	1	1	2	10	100848025	2.4	7.2		1
369	10/1/2015 0:00:00	622	1805	1	1	2	11	101462016	2.4	7.3		1
369	10/1/2015 0:00:00	623	1805	1	1	2	12	100826049	2.4	7.5		1
369	10/1/2015 0:00:00	624	1805	1	1	2	13	100807036	2.4	6.8		1
369	10/1/2015 0:00:00	625	1805	1	1	2	14	102041041	2.4	8.8		1
369	10/1/2015 0:00:00	626	1805	1	1	2	15	100929016	2.4	8.1		1
369	10/1/2015 0:00:00	627	1805	1	1	2	16	100841194	2.4	7.6		1
369	10/1/2015 0:00:00	628	1805	1	1	2	17	100865034	2.4	6.9		1
369	10/1/2015 0:00:00	629	1805	1	1	2	18	100971031	2.4	7.0		1
369	10/1/2015 0:00:00	630	1805	1	1	2	19	100741036	2.4	7.2		1
369	10/1/2015 0:00:00	631	1805	1	1	3	1	100788037	2.4	6.2		1
369	10/1/2015 0:00:00	632	1805	1	1	3	2	102038014	2.4	5.6		1
369	10/1/2015 0:00:00	633	1805	1	1	3	3	100820030	2.4	7.2		1
369	10/1/2015 0:00:00	634	1805	1	1	3	4	100830025	2.4	8.0		1
369	10/1/2015 0:00:00	635	1805	1	1	3	5	100758030	2.4	6.9		1
369	10/1/2015 0:00:00	636	1805	1	1	3	6	200833041	2.4	6.0		1
369	10/1/2015 0:00:00	637	1805	1	1	3	7	100850006	2.4	7.0		1
369	10/1/2015 0:00:00	638	1805	1	1	3	8	100058005	2.4	7.3		1
369	10/1/2015 0:00:00	639	1805	1	1	3	9	100936008	2.4	6.0		1
369	10/1/2015 0:00:00	640	1805	1	1	3	10	100170003	2.4	6.8		1
369	10/1/2015 0:00:00	641	1805	1	1	3	11	100889032	2.4	6.7		1
369	10/1/2015 0:00:00	642	1805	1	1	3	12	100891025	2.4	7.3		1
369	10/1/2015 0:00:00	643	1805	1	1	3	13	100984048	2.4	4.9		1
369	10/1/2015 0:00:00	644	1805	1	1	3	14	100006009	2.4	6.0		1
369	10/1/2015 0:00:00	645	1805	1	1	3	15	9999	2.4			1
369	10/1/2015 0:00:00	646	1805	1	1	3	16	100785018	2.4	7.7		1
369	10/1/2015 0:00:00	647	1805	1	1	3	17	100931010	2.4	7.0		1
369	10/1/2015 0:00:00	648	1805	1	1	3	18	100109018	2.4			4
369	10/1/2015 0:00:00	649	1805	1	1	3	19	100759037	2.4	7.5		1
369	10/1/2015 0:00:00	650	1805	1	1	3	20	1513	2.4			7
369	10/1/2015 0:00:00	651	1805	1	1	3	21	9999	2.4			1
369	10/1/2015 0:00:00	652	1805	1	1	4	1	100942001	2.4	6.1		1
369	10/1/2015 0:00:00	653	1805	1	1	4	2	100895022	2.4	5.8		1
369	10/1/2015 0:00:00	654	1805	1	1	4	3	200833037	2.4	6.1		1
369	10/1/2015 0:00:00	655	1805	1	1	4	4	100856026	2.4	6.1		1
369	10/1/2015 0:00:00	656	1805	1	1	4	5	100757039	2.4	6.3		1
369	10/1/2015 0:00:00	657	1805	1	1	4	6	100895015	2.4	6.8		1
369	10/1/2015 0:00:00	658	1805	1	1	4	7	100036004	2.4	7.1		1
369	10/1/2015 0:00:00	659	1805	1	1	4	8	102009024	2.4	4.2		1
369	10/1/2015 0:00:00	660	1805	1	1	4	9	100753001	2.4	6.2		1
369	10/1/2015 0:00:00	661	1805	1	1	4	10	9999	2.4			1
369	10/1/2015 0:00:00	662	1805	1	1	4	11	100961001	2.4	6.7		1
369	10/1/2015 0:00:00	663	1805	1	1	4	12	100984021	2.4	6.8		1
369	10/1/2015 0:00:00	664	1805	1	1	4	13	100850028	2.4	7.5		1
369	10/1/2015 0:00:00	665	1805	1	1	4	14	100867013	2.4	6.3		1
369	10/1/2015 0:00:00	666	1805	1	1	4	15	102053012	2.4	6.4		1
369	10/1/2015 0:00:00	667	1805	1	1	4	16	101437007	2.4			7
369	10/1/2015 0:00:00	668	1805	1	1	4	17	102051007	2.4	6.0		1
369	10/1/2015 0:00:00	669	1805	1	1	4	18	100890020	2.4	7.7		1
369	10/1/2015 0:00:00	670	1805	1	1	4	19	100940023	2.4	4.9		1
369	10/1/2015 0:00:00	671	1805	1	1	4	20	100940008	2.4	6.1		1
